Price,Close,High,Low,Open,Volume,Daily Return,MA20,MA60
Ticker,GC=F,GC=F,GC=F,GC=F,GC=F,,,
Date,,,,,,,,
2021-09-01,1813.0999755859375,1815.9000244140625,1809.5,1813.5,114,-0.10468454071970168,1782.4749877929687,1799.9016642252604
2021-09-02,1808.699951171875,1813.9000244140625,1806.800048828125,1813.199951171875,26,-0.2426796356136185,1782.6549865722657,1798.4933308919271
2021-09-03,1830.9000244140625,1833.9000244140625,1818.9000244140625,1820.9000244140625,53,1.227404978244384,1786.1999877929688,1797.4383321126302
2021-09-07,1795.9000244140625,1825.699951171875,1792.699951171875,1825.699951171875,48,-1.9116281355231801,1789.8249877929688,1796.0799987792968
2021-09-08,1790.699951171875,1790.699951171875,1781.699951171875,1781.699951171875,69,-0.2895524901996738,1792.9199829101562,1794.858331298828
2021-09-09,1797.4000244140625,1798.699951171875,1787.9000244140625,1798.699951171875,49,0.37415945858505495,1795.2699829101562,1793.9066650390625
2021-09-10,1789.5999755859375,1789.5999755859375,1789.5999755859375,1789.5999755859375,0,-0.43396287538539635,1797.299981689453,1792.7416646321615
2021-09-13,1792.0,1796.0,1784.0,1789.800048828125,533,0.13410954664752062,1798.1399841308594,1793.0449971516928
2021-09-14,1804.699951171875,1806.199951171875,1783.0,1791.4000244140625,764,0.7087026323590928,1799.02998046875,1793.658329264323
2021-09-15,1792.4000244140625,1803.699951171875,1792.4000244140625,1803.699951171875,59,-0.6815496808666444,1799.3999816894532,1793.8349955240885
2021-09-16,1754.5999755859375,1792.9000244140625,1743.9000244140625,1792.9000244140625,1645,-2.108906957891943,1798.049981689453,1793.4733276367188
2021-09-17,1749.4000244140625,1763.0,1749.4000244140625,1758.800048828125,581,-0.29636106487113123,1796.5099853515626,1792.9249938964845
2021-09-20,1761.800048828125,1761.800048828125,1750.9000244140625,1751.800048828125,185,0.7088158363445674,1795.5499877929688,1792.6949951171875
2021-09-21,1776.0,1776.0,1759.0,1762.199951171875,106,0.805991076076995,1794.189990234375,1792.6849955240884
2021-09-22,1776.699951171875,1784.300048828125,1767.0,1776.699951171875,17,0.0394116650830556,1792.7449890136718,1792.6366617838542
2021-09-23,1747.699951171875,1766.800048828125,1738.199951171875,1766.800048828125,31,-1.632239590082285,1790.719989013672,1792.3849934895834
2021-09-24,1749.699951171875,1749.699951171875,1745.0,1749.699951171875,76,0.11443611923540598,1788.594989013672,1792.0333251953125
2021-09-27,1750.0,1754.4000244140625,1747.5,1751.699951171875,808,0.017148587557769268,1785.264990234375,1791.6016581217448
2021-09-28,1735.800048828125,1741.699951171875,1726.800048828125,1739.5999755859375,15748,-0.811425781249997,1781.6049926757812,1790.821659342448
2021-09-29,1721.5,1744.0999755859375,1721.4000244140625,1732.4000244140625,6634,-0.8238304197409896,1776.9299926757812,1789.6216593424479
2021-09-30,1755.300048828125,1760.300048828125,1724.5,1725.5,997,1.9634068445033348,1774.0399963378907,1788.85166015625
2021-10-01,1757.0,1762.5999755859375,1748.5,1754.300048828125,2220,0.09684675694106026,1771.4549987792968,1788.141660563151
2021-10-04,1766.199951171875,1768.9000244140625,1749.5,1764.5,417,0.5236170274260044,1768.2199951171874,1787.411659749349
2021-10-05,1759.5999755859375,1764.300048828125,1749.0,1764.300048828125,98,-0.3736822425772557,1766.4049926757812,1786.646659342448
2021-10-06,1760.5,1762.9000244140625,1744.699951171875,1759.300048828125,56,0.05114937636678807,1764.8949951171876,1785.8316589355468
2021-10-07,1757.9000244140625,1762.4000244140625,1752.800048828125,1762.4000244140625,336,-0.14768392990273105,1762.9199951171875,1784.724991861979
2021-10-08,1756.300048828125,1780.0,1754.199951171875,1757.0,254,-0.09101630147998474,1761.2549987792968,1783.5233256022136
2021-10-11,1754.5999755859375,1757.800048828125,1752.199951171875,1756.5999755859375,128,-0.09679856487631033,1759.3849975585938,1782.524991861979
2021-10-12,1758.300048828125,1768.0,1749.800048828125,1751.9000244140625,139,0.21087845056830812,1757.0650024414062,1781.6849934895833
2021-10-13,1793.699951171875,1794.5,1760.800048828125,1760.800048828125,150,2.0133026992374514,1757.1299987792968,1781.3983256022136
2021-10-14,1796.699951171875,1799.9000244140625,1792.0,1792.199951171875,337,0.16725205339054305,1759.2349975585937,1781.294991048177
2021-10-15,1767.199951171875,1795.4000244140625,1766.5999755859375,1794.5,874,-1.6418990817447798,1760.1249938964843,1780.664990234375
2021-10-18,1764.800048828125,1770.0999755859375,1759.5,1761.5999755859375,266,-0.13580253565299572,1760.2749938964844,1780.054990641276
2021-10-19,1769.699951171875,1785.0,1767.5,1777.5999755859375,51,0.2776463173266297,1759.9599914550781,1779.5716573079428
2021-10-20,1784.0999755859375,1785.5999755859375,1774.0,1774.5999755859375,127,0.813698638830096,1760.3299926757813,1779.314990234375
2021-10-21,1781.199951171875,1785.699951171875,1781.0,1782.0,146,-0.16254831308486484,1762.0049926757813,1779.009989420573
2021-10-22,1795.5,1806.9000244140625,1784.0,1787.0999755859375,532,0.8028323164233742,1764.2949951171875,1778.414990234375
2021-10-25,1806.0,1809.0,1794.0,1794.300048828125,140,0.5847953216374213,1767.0949951171874,1778.304990641276
2021-10-26,1792.699951171875,1808.800048828125,1788.5999755859375,1808.800048828125,359,-0.7364368121885345,1769.939990234375,1777.8816569010417
2021-10-27,1797.9000244140625,1798.0999755859375,1791.5,1791.5,543,0.29006935816493495,1773.759991455078,1777.6783243815105
2021-10-28,1801.5999755859375,1807.300048828125,1795.5,1795.5,452,0.2057929318445284,1776.0749877929688,1777.529990641276
2021-10-29,1783.0,1797.0,1774.5999755859375,1793.0999755859375,583,-1.032414289408956,1777.3749877929688,1777.1616577148438
2021-11-01,1795.0999755859375,1795.0999755859375,1786.699951171875,1787.5,142,0.6786301506414683,1778.8199890136718,1777.7466573079428
2021-11-02,1788.699951171875,1795.5,1787.699951171875,1790.5,213,-0.35652746371263033,1780.2749877929687,1778.8349894205728
2021-11-03,1763.5999755859375,1768.0,1761.800048828125,1768.0,108,-1.4032524331145213,1780.4299865722655,1779.4149881998699
2021-11-04,1793.0,1798.199951171875,1776.199951171875,1776.5999755859375,103,1.6670460887421301,1782.1849853515625,1780.1249877929688
2021-11-05,1816.4000244140625,1817.0999755859375,1794.9000244140625,1794.9000244140625,239,1.3050766544373982,1785.1899841308593,1781.2483215332031
2021-11-08,1827.4000244140625,1827.4000244140625,1816.9000244140625,1817.0,261,0.6055934734722435,1788.8299865722656,1782.1183227539063
2021-11-09,1830.199951171875,1832.699951171875,1820.699951171875,1826.0999755859375,170,0.1532191485392076,1792.424981689453,1782.8399881998698
2021-11-10,1847.5999755859375,1865.0,1824.9000244140625,1825.800048828125,795,0.9507171280887183,1795.1199829101563,1783.883321126302
2021-11-11,1863.199951171875,1866.5,1853.9000244140625,1853.9000244140625,292,0.8443372911925984,1798.4449829101563,1785.243320719401
2021-11-12,1867.9000244140625,1867.9000244140625,1847.5999755859375,1860.800048828125,210,0.2522581239459143,1803.4799865722657,1786.704988606771
2021-11-15,1866.0999755859375,1866.9000244140625,1864.5,1864.5,87,-0.09636751456704173,1808.5449829101562,1788.1233215332031
2021-11-16,1853.5999755859375,1853.5999755859375,1853.5999755859375,1853.5999755859375,1,-0.6698462120752757,1812.7399841308593,1788.9633219401042
2021-11-17,1869.699951171875,1869.699951171875,1862.5999755859375,1862.5999755859375,2,0.8685787547471291,1817.0199829101562,1790.0316548665364
2021-11-18,1861.0,1861.0,1861.0,1861.0,9,-0.4653126918264139,1821.0099853515626,1791.2449890136718
2021-11-19,1851.199951171875,1851.199951171875,1851.199951171875,1851.199951171875,21,-0.5266012266590514,1823.7949829101562,1792.2283223470051
2021-11-22,1806.0,1841.5999755859375,1805.699951171875,1841.5999755859375,14,-2.4416568908864678,1823.7949829101562,1792.0516560872395
2021-11-23,1783.5,1795.5,1783.5,1795.5,264,-1.2458471760797396,1823.3349853515624,1791.6266560872396
2021-11-24,1784.0999755859375,1793.0,1781.4000244140625,1793.0,188,0.03364034684258943,1822.6449829101562,1791.1116556803386
2021-11-26,1785.300048828125,1791.4000244140625,1785.300048828125,1791.0999755859375,186800,0.0672649099607403,1821.8299865722656,1790.6483235677083
2021-11-29,1782.300048828125,1798.9000244140625,1779.0999755859375,1791.699951171875,26926,-0.16803898044864818,1821.794989013672,1790.2083251953125
2021-11-30,1773.5999755859375,1808.0999755859375,1768.699951171875,1783.9000244140625,4903,-0.4881374069370614,1820.719989013672,1789.2533243815103
2021-12-01,1781.5999755859375,1790.5,1772.300048828125,1774.800048828125,1128,0.4510599971877527,1820.364990234375,1789.014990234375
2021-12-02,1760.699951171875,1780.9000244140625,1760.5999755859375,1780.9000244140625,1557,-1.173104215338172,1820.219989013672,1788.514990234375
2021-12-03,1782.0,1785.0999755859375,1766.5,1767.5,694,1.209748930472121,1819.669989013672,1788.2583231608073
2021-12-06,1777.5,1783.0,1777.199951171875,1780.199951171875,381,-0.2525252525252486,1817.7249877929687,1788.0566569010416
2021-12-07,1782.5999755859375,1786.0999755859375,1772.300048828125,1779.5,308,0.2869184577179995,1815.4849853515625,1787.899989827474
2021-12-08,1783.4000244140625,1789.9000244140625,1779.0,1789.9000244140625,1383,0.044881007465624734,1813.1449890136719,1787.544991048177
2021-12-09,1774.5999755859375,1783.5,1771.800048828125,1783.5,455,-0.49344222875719046,1809.4949890136718,1787.2483235677084
2021-12-10,1782.9000244140625,1785.4000244140625,1769.0999755859375,1773.800048828125,545,0.4677137914072427,1805.4799926757812,1787.719991048177
2021-12-13,1786.300048828125,1787.0999755859375,1783.800048828125,1784.4000244140625,206,0.19070191079164633,1801.3999938964844,1788.3349914550781
2021-12-14,1770.4000244140625,1787.0,1769.0,1787.0,322,-0.8901093869696508,1796.6149963378907,1788.4783243815104
2021-12-15,1762.5999755859375,1778.699951171875,1753.9000244140625,1767.4000244140625,283,-0.44058115231366823,1792.0649963378905,1788.254990641276
2021-12-16,1796.5999755859375,1798.0999755859375,1781.0,1781.0,21,1.928968595877656,1788.4099975585937,1788.5866577148438
2021-12-17,1803.800048828125,1812.9000244140625,1803.800048828125,1804.0,654,0.4007610675737183,1785.55,1789.521659342448
2021-12-20,1793.699951171875,1799.800048828125,1792.0,1796.800048828125,226,-0.5599344374567328,1782.675,1790.2549926757813
2021-12-21,1787.9000244140625,1796.5,1787.9000244140625,1791.4000244140625,575,-0.32334988658628827,1781.770001220703,1790.886659749349
2021-12-22,1801.5999755859375,1805.199951171875,1785.5,1786.0,567,0.7662593536998719,1782.675,1791.9833251953125
2021-12-23,1811.199951171875,1811.199951171875,1800.800048828125,1806.0,193,0.5328583323728875,1784.0299987792969,1793.4783243815104
2021-12-27,1808.0999755859375,1812.0999755859375,1807.0,1810.0,150,-0.17115590048087936,1785.1699951171875,1794.3583231608072
2021-12-28,1810.199951171875,1818.0,1805.5,1812.0,146,0.11614266989063982,1786.564990234375,1795.2449890136718
2021-12-29,1805.0999755859375,1805.0999755859375,1791.4000244140625,1803.199951171875,623,-0.28173548356554834,1788.139990234375,1795.8933227539062
2021-12-30,1812.699951171875,1816.0,1796.0,1801.699951171875,306,0.4210279590453503,1789.6949890136718,1796.7783223470053
2021-12-31,1827.5,1827.800048828125,1821.4000244140625,1825.0999755859375,80,0.8164643474810607,1793.0349914550782,1797.8949890136719
2022-01-03,1799.4000244140625,1830.0999755859375,1798.800048828125,1830.0999755859375,116,-1.5376183631156004,1793.9049926757812,1798.5866556803385
2022-01-04,1814.0,1815.300048828125,1800.0,1800.5,38,0.8113802038371976,1795.7299926757812,1799.548321533203
2022-01-05,1824.5999755859375,1824.5999755859375,1813.0999755859375,1813.0999755859375,8,0.5843426453107758,1797.8299926757813,1800.7149881998698
2022-01-06,1788.699951171875,1791.300048828125,1787.0999755859375,1787.0999755859375,30,-1.9675558968772822,1798.094989013672,1801.2216532389323
2022-01-07,1797.0,1797.0,1784.4000244140625,1791.800048828125,17,0.46402689409630327,1799.214990234375,1801.2766540527343
2022-01-10,1798.4000244140625,1798.699951171875,1790.4000244140625,1794.9000244140625,534,0.07790898241861743,1799.989990234375,1801.3049886067708
2022-01-11,1818.5999755859375,1822.5,1803.0,1803.9000244140625,743,1.1232179102341977,1801.6049865722657,1802.1616556803385
2022-01-12,1827.199951171875,1827.199951171875,1816.9000244140625,1819.0,1547,0.4728898988996644,1804.4449829101563,1803.2016540527343
2022-01-13,1821.199951171875,1823.0,1815.4000244140625,1819.800048828125,40,-0.3283712872338862,1807.374981689453,1804.0599873860676
2022-01-14,1816.5,1822.0,1816.5,1821.5,816,-0.2580689269649272,1808.3699829101563,1804.5999877929687
2022-01-18,1812.300048828125,1820.0999755859375,1812.300048828125,1816.800048828125,900,-0.23121118479906277,1808.7949829101562,1805.1183227539063
2022-01-19,1843.0999755859375,1843.0999755859375,1817.4000244140625,1817.4000244140625,4,1.699493788444606,1811.2649841308594,1805.9116556803385
2022-01-20,1842.5,1843.0,1838.199951171875,1840.5999755859375,20,-0.03255252530437458,1813.9949829101563,1806.5199890136719
2022-01-21,1831.800048828125,1842.4000244140625,1828.9000244140625,1838.0,19,-0.5807300500339174,1815.5049865722656,1807.1716573079427
2022-01-24,1841.699951171875,1842.0999755859375,1837.9000244140625,1837.9000244140625,8,0.5404466688426757,1817.0299865722657,1807.9016560872396
2022-01-25,1852.699951171875,1852.699951171875,1842.0,1843.0,11,0.5972742733147518,1819.2599853515626,1808.7533223470052
2022-01-26,1829.9000244140625,1829.9000244140625,1829.9000244140625,1829.9000244140625,55,-1.2306324477091457,1820.2449890136718,1809.5349894205729
2022-01-27,1793.300048828125,1793.300048828125,1793.300048828125,1793.300048828125,196036,-2.000107934730311,1819.6549926757812,1809.504990641276
2022-01-28,1784.9000244140625,1798.4000244140625,1778.800048828125,1797.5,28521,-0.46841154214832814,1818.2649963378906,1809.4416585286458
2022-01-31,1795.0,1798.5,1785.0999755859375,1788.5,1735,0.5658566557111833,1816.6399963378906,1809.9649922688802
2022-02-01,1800.300048828125,1806.0999755859375,1797.0999755859375,1797.199951171875,223,0.2952673441852349,1816.6849975585938,1810.0866597493489
2022-02-02,1809.199951171875,1810.0999755859375,1795.0999755859375,1797.800048828125,1690,0.49435661291812316,1816.4449951171875,1809.966658528646
2022-02-03,1803.0,1808.0999755859375,1787.9000244140625,1805.800048828125,466,-0.34269021330998184,1815.3649963378907,1809.559991455078
2022-02-04,1806.5999755859375,1813.699951171875,1792.5,1806.0,571,0.1996658672178242,1816.2599975585938,1809.166658528646
2022-02-07,1820.5999755859375,1821.300048828125,1809.0999755859375,1812.199951171875,601,0.7749363549869104,1817.4399963378905,1808.716658528646
2022-02-08,1826.5999755859375,1827.5999755859375,1815.0,1818.9000244140625,108,0.3295616873810525,1818.8499938964844,1808.1066589355469
2022-02-09,1835.199951171875,1835.199951171875,1825.300048828125,1825.4000244140625,683,0.47081877263130956,1819.6799926757812,1807.5616577148437
2022-02-10,1836.199951171875,1842.0999755859375,1820.800048828125,1833.300048828125,365,0.054489975294602644,1820.1299926757813,1807.0633239746094
2022-02-11,1840.800048828125,1864.800048828125,1822.0,1822.0,181,0.25052269788561343,1821.1099975585937,1806.849991861979
2022-02-14,1868.0,1870.5999755859375,1854.5999755859375,1861.800048828125,79,1.4776157350273156,1823.6849975585938,1806.821659342448
2022-02-15,1854.800048828125,1879.699951171875,1847.4000244140625,1872.5999755859375,86,-0.7066355017063652,1825.8099975585938,1806.7183268229167
2022-02-16,1870.199951171875,1870.199951171875,1856.300048828125,1858.699951171875,34,0.8302729101975048,1827.1649963378907,1807.0349934895833
2022-02-17,1900.699951171875,1900.699951171875,1876.199951171875,1876.300048828125,393,1.6308416637958123,1830.0749938964843,1808.6133260091146
2022-02-18,1898.5999755859375,1899.4000244140625,1890.699951171875,1899.4000244140625,51,-0.11048432892538651,1833.414990234375,1810.5316589355468
2022-02-22,1906.0999755859375,1912.0,1890.800048828125,1908.0999755859375,173,0.39502792038568213,1836.634991455078,1812.5649922688801
2022-02-23,1909.199951171875,1910.5999755859375,1895.699951171875,1896.5999755859375,73,0.16263446963136197,1839.4599914550781,1814.629990641276
2022-02-24,1925.0999755859375,1972.5,1911.699951171875,1911.9000244140625,2706,0.8328108537978496,1844.219989013672,1817.009989420573
2022-02-25,1886.5,1920.0,1883.5999755859375,1906.9000244140625,586,-2.005089401873217,1848.8799865722656,1818.8916564941405
2022-02-28,1899.4000244140625,1928.4000244140625,1894.199951171875,1928.300048828125,390,0.6838072840743337,1854.6049865722657,1820.8549906412761
2022-03-01,1942.4000244140625,1942.4000244140625,1903.800048828125,1908.300048828125,547,2.2638727728386154,1861.9749877929687,1823.8833251953124
2022-03-02,1920.9000244140625,1948.199951171875,1919.800048828125,1945.5999755859375,109,-1.1068780750497331,1868.0049865722656,1826.1983256022136
2022-03-03,1934.4000244140625,1940.300048828125,1924.800048828125,1930.5,122,0.7027955556467846,1874.264990234375,1828.8133260091147
2022-03-04,1965.0999755859375,1970.9000244140625,1935.5999755859375,1937.0,47,1.5870528734703848,1882.3699890136718,1831.8549926757812
2022-03-07,1993.9000244140625,2001.0999755859375,1963.0,1989.0,2516,1.4655767740029413,1891.7349914550782,1835.3633260091146
2022-03-08,2040.0999755859375,2072.0,1998.0,1999.4000244140625,1813,2.317064577269945,1902.7099914550781,1839.7883260091146
2022-03-09,1985.9000244140625,2063.0,1980.800048828125,2053.60009765625,1022,-2.656730151487219,1910.6749938964845,1843.1716593424478
2022-03-10,1998.0999755859375,2010.5,1978.0999755859375,1978.0999755859375,670,0.614328567495459,1918.8199951171875,1846.7016581217447
2022-03-11,1982.699951171875,1996.0,1959.9000244140625,1985.0,865,-0.7707334268670207,1926.1449951171876,1850.239990234375
2022-03-14,1959.5999755859375,1977.699951171875,1959.5999755859375,1976.5,145,-1.1650767213810753,1932.0849914550781,1853.5233235677083
2022-03-15,1928.5,1939.9000244140625,1910.699951171875,1939.800048828125,71,-1.5870573572873359,1935.1099914550782,1855.7216573079427
2022-03-16,1908.0,1922.4000244140625,1907.199951171875,1922.4000244140625,104,-1.0630023334197602,1937.7699890136719,1857.4583231608074
2022-03-17,1942.0999755859375,1947.199951171875,1933.9000244140625,1933.9000244140625,39,1.787210460478894,1941.364990234375,1859.9316569010416
2022-03-18,1928.199951171875,1939.300048828125,1928.199951171875,1934.5,28,-0.7157213628957937,1942.739990234375,1862.2699890136719
2022-03-21,1928.5999755859375,1928.5999755859375,1925.0,1925.4000244140625,5,0.02074600270678406,1944.239990234375,1864.3866556803384
2022-03-22,1920.699951171875,1920.699951171875,1920.699951171875,1920.699951171875,26,-0.40962483221345103,1944.969989013672,1866.2116556803385
2022-03-23,1936.5999755859375,1936.5999755859375,1936.5999755859375,1936.5999755859375,204,0.827824481609496,1946.339990234375,1868.3533223470051
2022-03-24,1961.5999755859375,1964.0,1961.5999755859375,1963.5999755859375,8,1.2909222511187979,1948.164990234375,1870.8766560872396
2022-03-25,1953.800048828125,1953.800048828125,1953.800048828125,1953.800048828125,83,-0.3976308551636554,1951.5299926757812,1873.3549906412761
2022-03-28,1939.5999755859375,1939.5999755859375,1932.5999755859375,1932.5999755859375,7,-0.726792552324107,1953.539990234375,1875.469991048177
2022-03-29,1912.0,1912.0,1893.5,1893.5,128051,-1.4229725682276206,1952.0199890136719,1876.8783243815103
2022-03-30,1933.5,1937.0,1914.5,1918.4000244140625,17765,1.124476987447709,1952.6499877929687,1879.1133239746093
2022-03-31,1949.199951171875,1949.9000244140625,1919.0999755859375,1933.5,3617,0.8119964402314439,1953.3899841308594,1881.3666564941407
2022-04-01,1919.0999755859375,1938.0,1917.0,1935.0,1016,-1.5442220572518095,1951.0899841308594,1882.9416564941407
2022-04-04,1929.199951171875,1936.0999755859375,1915.5999755859375,1921.199951171875,371,0.5262870988705926,1947.85498046875,1885.2833231608072
2022-04-05,1922.9000244140625,1943.5,1918.4000244140625,1927.0999755859375,412,-0.3265564439800861,1941.9949829101563,1887.3816569010417
2022-04-06,1918.4000244140625,1931.800048828125,1916.699951171875,1916.699951171875,138,-0.23402152700950918,1938.6199829101563,1889.3816569010417
2022-04-07,1933.800048828125,1934.800048828125,1919.5,1919.5,311,0.8027535559882004,1935.4049865722657,1891.3016581217448
2022-04-08,1941.5999755859375,1947.699951171875,1928.800048828125,1928.800048828125,153,0.4033471176370762,1933.3499877929687,1893.2083251953125
2022-04-11,1944.300048828125,1968.4000244140625,1941.800048828125,1946.5999755859375,163,0.13906434261119482,1932.5849914550781,1895.2599934895834
2022-04-12,1972.0999755859375,1977.0999755859375,1950.5999755859375,1952.5,246,1.4298166980229343,1934.764990234375,1897.8533264160155
2022-04-13,1981.0,1981.0,1969.5,1969.5,204,0.45129681680657896,1938.414990234375,1900.6649922688803
2022-04-14,1970.9000244140625,1978.699951171875,1963.0,1977.199951171875,101,-0.5098422809660552,1939.8549926757812,1902.7949930826824
2022-04-18,1982.9000244140625,1997.0999755859375,1972.800048828125,1973.4000244140625,196,0.6088588894085367,1942.5899963378906,1905.1349934895834
2022-04-19,1955.699951171875,1978.300048828125,1945.699951171875,1973.800048828125,130,-1.371731953567601,1943.9449951171875,1907.1999918619792
2022-04-20,1952.300048828125,1953.5999755859375,1945.5,1945.5,621,-0.1738458060354664,1945.525,1909.0433268229167
2022-04-21,1944.9000244140625,1944.9000244140625,1942.5,1942.5,4,-0.37904134758919295,1945.9400024414062,1910.5799947102864
2022-04-22,1931.0,1950.4000244140625,1930.199951171875,1949.5999755859375,178,-0.7146909475848284,1944.4100036621094,1912.2649943033855
2022-04-25,1893.199951171875,1925.0,1889.300048828125,1925.0,748,-1.9575374846258375,1941.3799987792968,1913.9299926757812
2022-04-26,1901.4000244140625,1909.0999755859375,1894.0,1900.5,302,0.43313297346705415,1939.4700012207031,1915.8716593424479
2022-04-27,1885.9000244140625,1900.5999755859375,1882.199951171875,1897.800048828125,1786,-0.815188797779498,1938.1650024414062,1917.386659749349
2022-04-28,1888.699951171875,1893.0,1872.9000244140625,1883.800048828125,513,0.14846634082219534,1935.925,1918.8599914550782
2022-04-29,1909.300048828125,1918.199951171875,1902.4000244140625,1902.699951171875,132,1.0907025037761198,1933.9300048828125,1920.5283264160157
2022-05-02,1861.800048828125,1896.800048828125,1853.0,1896.699951171875,385,-2.4878226986457253,1931.065008544922,1921.5083272298177
2022-05-03,1868.800048828125,1868.800048828125,1868.800048828125,1868.800048828125,466,0.375980224321415,1928.0450134277344,1922.5449951171875
2022-05-04,1867.0,1867.0,1867.0,1867.0,1,-0.09632110344034439,1925.2500122070312,1923.3183288574219
2022-05-05,1874.0,1904.300048828125,1874.0,1897.0,80,0.3749330476700674,1923.030010986328,1924.108329264323
2022-05-06,1881.199951171875,1890.300048828125,1871.5,1874.699951171875,214,0.3842023037286646,1920.4000061035156,1924.8749959309896
2022-05-09,1857.0999755859375,1867.5,1854.0,1866.5999755859375,304,-1.2810959074778139,1916.1750061035157,1925.223329671224
2022-05-10,1839.9000244140625,1839.9000244140625,1839.9000244140625,1839.9000244140625,1540,-0.9261726023365169,1910.9550048828125,1925.2083292643229
2022-05-11,1852.5999755859375,1852.5999755859375,1841.0,1841.5,892,0.6902522421520896,1904.9800048828124,1924.9516621907553
2022-05-12,1823.800048828125,1851.9000244140625,1822.199951171875,1849.800048828125,153,-1.5545680199366085,1897.1200073242187,1924.4349955240884
2022-05-13,1807.4000244140625,1825.0,1807.4000244140625,1825.0,335,-0.8992227204183023,1888.9450073242188,1923.388330078125
2022-05-16,1813.5,1813.5,1787.0,1790.5,34,0.33750002785990496,1880.4750061035156,1921.9349975585938
2022-05-17,1818.199951171875,1828.5999755859375,1816.699951171875,1824.9000244140625,121,0.2591646634615419,1873.6000061035156,1920.5949971516927
2022-05-18,1815.9000244140625,1819.699951171875,1805.0,1815.0,311,-0.1264947101296654,1866.7800048828126,1919.0916646321614
2022-05-19,1841.199951171875,1841.199951171875,1810.699951171875,1810.9000244140625,138,1.3932444747874362,1861.5950012207031,1917.9583312988282
2022-05-20,1841.800048828125,1841.800048828125,1836.300048828125,1839.0999755859375,110,0.032592747782111964,1857.1350036621093,1916.569999186198
2022-05-23,1847.800048828125,1863.0,1845.800048828125,1846.300048828125,216,0.3257682615340096,1854.865008544922,1915.925
2022-05-24,1865.0999755859375,1867.0,1852.5,1852.5,33,0.9362445232526273,1853.0500061035157,1915.3533325195312
2022-05-25,1846.199951171875,1846.199951171875,1846.199951171875,1846.199951171875,0,-1.0133518128498609,1851.0650024414062,1913.7499979654947
2022-05-26,1847.4000244140625,1847.4000244140625,1840.4000244140625,1840.4000244140625,123355,0.06500234394577475,1849.0000061035157,1912.5249979654948
2022-05-27,1851.300048828125,1860.699951171875,1845.9000244140625,1848.300048828125,30091,0.21110882118231533,1846.1000061035156,1911.139998372396
2022-05-31,1842.699951171875,1862.0999755859375,1832.800048828125,1850.300048828125,4073,-0.4645436952099624,1845.145001220703,1909.0999979654948
2022-06-01,1843.300048828125,1847.9000244140625,1825.300048828125,1831.0,1623,0.032566216538310044,1843.8700012207032,1906.589998372396
2022-06-02,1866.5,1868.699951171875,1842.0999755859375,1845.4000244140625,551,1.2586095891780724,1843.8450012207031,1903.6966654459636
2022-06-03,1845.4000244140625,1871.800048828125,1845.4000244140625,1867.5999755859375,53,-1.1304567686009959,1842.4150024414062,1901.354998779297
2022-06-06,1839.199951171875,1854.0999755859375,1839.199951171875,1849.0,142,-0.33597448575715116,1840.3150024414062,1898.7066650390625
2022-06-07,1847.5,1851.5999755859375,1835.0,1836.9000244140625,1168,0.45128583343190254,1839.8350036621093,1896.4533325195312
2022-06-08,1851.9000244140625,1855.0,1844.4000244140625,1844.800048828125,218,0.2381609967016196,1840.4350036621095,1894.6583333333333
2022-06-09,1848.800048828125,1850.0999755859375,1837.9000244140625,1846.0999755859375,159,-0.16739432718125835,1840.2450073242187,1893.3300008138021
2022-06-10,1871.5,1875.5999755859375,1823.9000244140625,1842.699951171875,1490,1.2278207795517693,1842.6300048828125,1892.7216674804688
2022-06-13,1828.0,1873.800048828125,1818.699951171875,1873.800048828125,127,-2.3243387656959658,1843.6600036621094,1890.820001220703
2022-06-14,1809.5,1825.5,1805.300048828125,1825.0,536,-1.0120350109409149,1843.4600036621093,1888.8416687011718
2022-06-15,1815.300048828125,1839.0,1810.800048828125,1814.0999755859375,108,0.32053323172838155,1843.315008544922,1886.9533365885416
2022-06-16,1845.699951171875,1850.5999755859375,1814.9000244140625,1819.199951171875,136,1.6746489024431321,1844.8050048828125,1885.7033365885416
2022-06-17,1835.5999755859375,1853.699951171875,1833.5999755859375,1853.699951171875,170,-0.5472165494464498,1844.5250061035156,1884.0200032552084
2022-06-21,1834.5999755859375,1838.5999755859375,1830.0999755859375,1835.300048828125,216,-0.054478100528454476,1844.1650024414062,1881.9033365885416
2022-06-22,1834.300048828125,1842.699951171875,1821.5999755859375,1829.5,115,-0.016348346331829244,1843.4900024414062,1879.911669921875
2022-06-23,1825.699951171875,1841.199951171875,1825.699951171875,1835.5,9,-0.46884901201110774,1841.520001220703,1878.0133361816406
2022-06-24,1826.5,1826.5,1815.800048828125,1820.5,61,0.04382148488373261,1840.5350036621094,1876.5883361816407
2022-06-27,1820.9000244140625,1830.699951171875,1819.9000244140625,1830.5,77,-0.30659598061524296,1839.2100036621093,1874.711669921875
2022-06-28,1817.5,1826.0,1817.5,1824.199951171875,391,-0.18672219059124862,1837.520001220703,1872.516670735677
2022-06-29,1813.699951171875,1830.300048828125,1812.800048828125,1818.300048828125,173,-0.20908109095598704,1836.070001220703,1870.7600036621093
2022-06-30,1804.0999755859375,1817.300048828125,1801.0,1809.5999755859375,328,-0.529303404332937,1834.1099975585937,1868.6750040690104
2022-07-01,1798.9000244140625,1806.0999755859375,1791.5999755859375,1795.5,77,-0.28822965701699177,1830.729998779297,1866.6083374023438
