date,A0_LEGACY,X_CAP15_ONLY,A_CURRENT,X_COOLDOWN5,B_EQUAL,C_CAP10,C_CAP08,D_BAND20,E_VOL_RISK
2023-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21,-0.0010350000000000001,-0.0005175,-0.0005175,-0.0005175,-0.0005175,-0.00034500000000000004,-0.000276,-0.0005175,-0.00034500000000000004
2023-11-22,0.001481356933730759,0.0009142087117851804,0.0009142087117851804,0.0009142087117851804,0.0009142087117851804,0.0006094724745234537,0.00048757797961876295,0.0009142087117851804,0.0006094724745234537
2023-11-23,-0.0005389118784307884,-0.0011234189118092745,-0.0011234189118092745,-0.0011234189118092745,-0.0011234189118092745,-0.0007491740331584519,-0.0005994122470758438,-0.0011234189118092745,-0.0007491740331584519
2023-11-24,-0.016158871507846985,-0.0062558350872290855,-0.0062558350872290855,-0.0062558350872290855,-0.0062558350872290855,-0.004168812407538011,-0.003334492918116893,-0.0062558350872290855,-0.004168812407538011
2023-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-28,-0.0010350000000000001,-0.0005175,-0.0005175,-0.0005175,-0.0005175,-0.00034500000000000004,-0.000276,-0.0005175,-0.00034500000000000004
2023-11-29,-0.019632703569896548,-0.009757281855227064,-0.009757281855227064,-0.009757281855227064,-0.009757281855227064,-0.0065048545701513775,-0.005203883656121101,-0.009757281855227064,-0.0065048545701513775
2023-11-30,0.003330924103954624,0.0019120057847751561,0.0019120057847751561,0.0019120057847751561,0.0019120057847751561,0.0012701979569118543,0.0010147335789222603,0.0019120057847751561,0.0012701979569118543
2023-12-01,-0.0024933863506650987,-0.0012295215478719573,-0.0012295215478719573,-0.0012295215478719573,-0.0012295215478719573,-0.000819094288789887,-0.0006550880363347297,-0.0012295215478719573,-0.000819094288789887
2023-12-04,-0.0010350000000000001,-0.00069,-0.00069,-0.00069,-0.00069,-0.00046,-0.000368,-0.00069,-0.00046
2023-12-05,0.0035357728565322804,0.0017225260857065068,0.0017225260857065068,0.0017225260857065068,0.0017225260857065068,0.0011469753907714694,0.000917139489233243,0.0017225260857065068,0.0011469753907714694
2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-08,-0.0010350000000000001,-0.00069,-0.00069,-0.00069,-0.00069,-0.00046,-0.000368,-0.00069,-0.00046
2023-12-11,0.017638193382018278,0.0106696477168996,0.0106696477168996,0.0106696477168996,0.0106696477168996,0.007113098477933067,0.005690478782346453,0.0106696477168996,0.007113098477933067
2023-12-12,0.011525614088353064,0.0065194698425372795,0.0065194698425372795,0.0065194698425372795,0.0065194698425372795,0.004361661928546865,0.003494265444127959,0.0065194698425372795,0.004361661928546865
2023-12-13,-0.005137890580236081,-0.00276959466105395,-0.00276959466105395,-0.00276959466105395,-0.00276959466105395,-0.0018568977356048693,-0.0014889054209464858,-0.00276959466105395,-0.0018568977356048693
2023-12-14,0.0018942068476885524,0.0007564856752685131,0.0007564856752685131,0.0007564856752685131,0.0007564856752685131,0.0005067283280014276,0.0004061572625602626,0.0007564856752685131,0.0005067283280014276
2023-12-15,-0.02927193658240789,-0.01298090412984465,-0.01298090412984465,-0.01298090412984465,-0.01298090412984465,-0.008697367419564108,-0.006971889808275292,-0.01298090412984465,-0.008996184780176664
2023-12-18,0.012568594522010227,0.006658171185741786,0.006658171185741786,0.006658171185741786,0.006658171185741786,0.004441780848244608,0.003554385605713877,0.006658171185741786,0.0002137440022345811
2023-12-19,0.014990522353588023,0.0075855538275071445,0.0075855538275071445,0.0075855538275071445,0.0075855538275071445,0.005071620147940469,0.004061981947293008,0.0075855538275071445,0.003009276390963538
2023-12-20,0.009792101684893011,0.012127344406686738,0.012127344406686738,0.012127344406686738,0.012127344406686738,0.008128493399901899,0.0065168513508559785,0.012127344406686738,0.004855567734938619
2023-12-21,-0.002279406946528737,-0.000799594863086485,-0.000799594863086485,-0.000799594863086485,-0.000799594863086485,-0.0005380635963033358,-0.00045635063585114296,-0.000799594863086485,-0.0013702092273399423
2023-12-22,-0.004245663760062792,-0.002219528243736139,-0.002219528243736139,-0.002219528243736139,-0.002219528243736139,-0.0014931747349467886,-0.0011024495185419799,-0.002219528243736139,-0.0002073707651147421
2023-12-26,0.011760855702982513,0.007074946224330374,0.007074946224330374,0.007074946224330374,0.007074946224330374,0.0047261632970119405,0.0036725121945863433,0.007074946224330374,0.0027320732622253562
2023-12-27,-0.00012401338913819516,0.0003103037832771368,0.0003103037832771368,0.0003103037832771368,0.0003103037832771368,0.00012806472667100025,7.783897360335857e-05,0.0003103037832771368,0.00012068909735765949
2023-12-28,0.03385737756413686,0.02165190301859873,0.02165190301859873,0.02165190301859873,0.02165190301859873,0.013967647855589663,0.01098982242446415,0.021714428483183168,0.014088153869099153
2024-01-02,0.043960964571595415,0.022101603886424567,0.022101603886424567,0.022101603886424567,0.022101603886424567,0.01581383289932909,0.012704845772073398,0.02518866750898305,0.015587942535876526
2024-01-03,-0.00781438515356565,-0.007621069967058943,-0.007621069967058943,-0.007621069967058943,-0.007621069967058943,-0.004770111257582572,-0.0038931221770395386,-0.007597614666536358,-0.005574908243975409
2024-01-04,-0.012933902945320822,-0.008068086137188346,-0.008068086137188346,-0.008068086137188346,-0.008068086137188346,-0.005246965901777807,-0.004197566913701035,-0.008070192566818339,-0.005476966853043277
2024-01-05,-0.018288032706017816,-0.011105547304998173,-0.011552204791388654,-0.011552204791388654,-0.011552204791388654,-0.007626392492048241,-0.006155457902263807,-0.011523480918799617,-0.006746299366175613
2024-01-08,-0.011922880339482992,-0.008603521984870747,-0.004719259276816543,-0.004546759276816543,-0.004719259276816543,-0.003092214551649421,-0.0024570770345242517,-0.004723707062345282,0.0010381893470348842
2024-01-09,0.0034242824511569875,0.0019499970232122613,0.001774253713510287,0.0016092764713278712,0.001774253713510287,0.0011975809945456426,0.0009637308247021358,0.0017692292084132552,0.0010954592680831078
2024-01-10,0.010353395517335976,0.006495024965844998,0.0065043304218410335,0.004148130610755945,0.0065043304218410335,0.004376985587160442,0.0035170999470913082,0.006491415986561014,0.0028251456413968317
2024-01-11,-0.009460616117398405,-0.005846488703520374,-0.005902713257010658,-0.003851081828576473,-0.005902713257010658,-0.003980956963432586,-0.0032017881897247673,-0.005890823042253823,-0.002741296376656562
2024-01-12,-0.021038230930680808,-0.014059313848963913,-0.014573641419306168,-0.005446623832564739,-0.014573641419306168,-0.009766078497986923,-0.007832197273493532,-0.01455665350544526,-0.005562401748745168
2024-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,-0.001035,-0.0005175,-0.0005175,-0.0005175,-0.0005175,-0.00034500000000000004,-0.000276,-0.0005175,-0.00034500000000000004
2024-02-02,0.006682232486383904,0.015431147655299753,0.015431147655299753,0.015431147655299753,0.015431147655299753,0.010285745903766557,0.00822805333815549,0.01547843036504428,0.010318953576696186
2024-02-05,-0.015205517386811647,-0.009495388144661488,-0.009495388144661488,-0.009495388144661488,-0.009495388144661488,-0.006349059089601717,-0.005085306952647813,-0.009656339827320459,-0.006462098948444231
2024-02-06,-0.008070489412596867,-0.009931913409867788,-0.009931913409867788,-0.009931913409867788,-0.009931913409867788,-0.006611185264730721,-0.005285731038575366,-0.010840932475809402,-0.007557934660002114
2024-02-07,0.011140502802306402,0.007629223819512268,0.007629223819512268,0.007629223819512268,0.007629223819512268,0.005076987468580266,0.004058706337803803,0.008061921643003258,0.002450742290159954
2024-02-08,0.0010068313051409161,-0.00040664366564342335,-0.00040664366564342335,-0.00040664366564342335,-0.00040664366564342335,-0.0002665765725853115,-0.0002118148288191723,-0.0006106431372120189,0.0010020289253258703
2024-02-13,0.020636781993856327,0.013922489571609662,0.013922489571609662,0.013922489571609662,0.013922489571609662,0.009251527944612908,0.0073916511888772315,0.014478280837052217,0.0058880323179024705
2024-02-14,0.008875755563282624,0.0028429239992932196,0.0028429239992932196,0.0028429239992932196,0.0028429239992932196,0.0019045617096335678,0.001526642905412193,0.0028973629809638485,0.0015788275548175113
2024-02-15,-0.0034578561053590895,-0.003632051148119394,-0.003632051148119394,-0.003632051148119394,-0.003632051148119394,-0.002423065162850855,-0.0019389996760865516,-0.004086941262132061,0.0004154113275404714
2024-02-16,0.016515296156021583,0.0072173050188328435,0.0072173050188328435,0.0072173050188328435,0.0072173050188328435,0.004831229560234742,0.0038713484491790314,0.007436940999626125,0.0033885883070131316
2024-02-19,0.008515344191133534,0.004528623023262787,0.004528623023262787,0.004528623023262787,0.004528623023262787,0.0030352479586790828,0.002433433173125609,0.00477039542535975,0.0030983233116414774
2024-02-20,0.0009487894552673215,-0.0008256423323203425,-0.0008256423323203425,-0.0008256423323203425,-0.0008256423323203425,-0.0005491863116498173,-0.0004389461818732467,-0.0010245197452269953,-0.0005931631606615554
2024-02-21,0.01914964288486711,0.007426068137932942,0.007426068137932942,0.007426068137932942,0.007426068137932942,0.004992949770489435,0.003983943984022948,0.007522223156581853,0.00503355062581342
2024-02-22,0.003587889544449847,0.003356268125660899,0.003356268125660899,0.003356268125660899,0.003356268125660899,0.0022527629154863627,0.0017931751191951326,0.0036864407878295377,0.00233136258936784
2024-02-23,0.003923195711902102,0.0010099935585364621,0.0010099935585364621,0.0010099935585364621,0.0010099935585364621,0.0006857060696297256,0.0005246627142250511,0.0008920228391057385,0.0006636906882094045
2024-02-26,-0.031560270946623316,-0.014552190276293224,-0.014552190276293224,-0.014552190276293224,-0.014552190276293224,-0.009810144380212098,-0.007464963322069208,-0.015052032772829115,-0.009955050211614073
2024-02-27,-0.019583361066643566,-0.010506102097351675,-0.010954077971830685,-0.010954077971830685,-0.010954077971830685,-0.007347301703733537,-0.005544382778646359,-0.01122658172200477,-0.007431442481513688
2024-02-28,0.005995507473836465,0.00577975354543943,0.005038510582488169,0.005211010582488169,0.005038510582488169,0.0033616476719874745,0.0026879189620306475,0.005729869015779685,0.003639221175969643
2024-02-29,0.011753539966963008,0.008978342552618325,0.008965122399530978,0.007286014333193825,0.008965122399530978,0.0059941635840710305,0.004797653954280782,0.009877380230549387,0.005093317380827489
2024-03-04,-0.008342204807092916,-0.005040905095320742,-0.005019640123701151,-0.0028053988971718843,-0.005019640123701151,-0.0033519649794059047,-0.002683086483213023,-0.004867714004546288,-0.0018362565665899287
2024-03-05,0.006758237384836228,0.004602809931999954,0.004584109092362258,0.0026313038543558,0.004584109092362258,0.003045949783597266,0.002433857589503507,0.004229838507229004,0.0016581975489698697
2024-03-06,0.007152744304732389,0.0090966903390278,0.009098907044248775,0.008833669424867392,0.009098907044248775,0.0060792392873375446,0.004865271371329337,0.009621331180814801,0.006021414711254567
2024-03-07,-0.010846617535214046,-0.006859760165192915,-0.006830729930001307,-0.003984621282617205,-0.006830729930001307,-0.004578949343878357,-0.0036703649308558357,-0.006939680293288204,-0.0026960176780107758
2024-03-08,0.017968170142623353,0.01551544119128382,0.01551483936525393,0.01551135482514947,0.01551483936525393,0.01038653505436676,0.008319416335935968,0.015799302766717278,0.01046476782005171
2024-03-11,-0.00472872200960322,0.0007465863259358107,0.0007677941989080053,0.0007254587093433508,0.0007677941989080053,0.0004930885630615894,0.00038895167930619095,0.00047614452960133475,0.0003937616809485819
2024-03-12,-0.0027420069693337035,-0.0018300731845156267,-0.0018161860565566337,-0.001843219997837125,-0.0018161860565566337,-0.001216169037805768,-0.0009747540410483005,-0.0018264725821992632,-0.0012314684817462146
2024-03-13,-0.0020978069005893425,-0.0017225543385662333,-0.0017055850644104977,-0.0017387709569144341,-0.0017055850644104977,-0.0011366553305892917,-0.0009094940290569383,-0.0017286848809713207,-0.0011557826379147444
2024-03-14,0.012094809610732584,0.006389195208588566,0.0063595688905278246,0.006416499603283596,0.0063595688905278246,0.004285321843584047,0.0034414595818151026,0.006693758254144714,0.004402317505665812
2024-03-15,-0.014796838507263418,-0.01158921157705063,-0.011586385516636112,-0.011588567635413714,-0.011586385516636112,-0.007818203991352869,-0.006281593223011576,-0.012024535688981678,-0.007937327731078386
2024-03-18,-0.0005205613180104887,0.002807160602015829,0.00282659335174036,0.0027871631109952764,0.00282659335174036,0.0018987673083190383,0.00152210654953696,0.0032179159136632596,0.001970466869140826
2024-03-19,-0.0152558030333133,-0.008241500986322127,-0.00819185589954716,-0.008287982571299984,-0.00819185589954716,-0.005506878863633708,-0.004418728619464155,-0.008661102550757062,-0.005951620436649139
2024-03-20,-0.0015799169703199622,-0.004472619705824571,-0.004498728238018621,-0.0044455315502110165,-0.004498728238018621,-0.003021740044356831,-0.00242234115502234,-0.004937055379105454,-0.004606268412344606
2024-03-21,0.021798059064566513,0.011448906698579975,0.01138477704293855,0.011508668924568833,0.01138477704293855,0.007613164320259703,0.006096829971787602,0.011378825735782878,0.003351294398196874
2024-03-22,0.007430452163689035,0.0006051519131270154,0.00013673709790726287,0.0002196906961559161,0.00013673709790726287,8.957797989454623e-05,7.254648056412394e-05,-0.00029359402034203155,-0.002602850040304158
2024-03-25,0.0008528582177120562,0.0012430759471488992,0.0028626232116201016,0.003036646278328725,0.0028626232116201016,0.001885253315460698,0.0015094828443089918,0.0028609529009460594,0.0018579817072083983
2024-03-26,0.008892357987168755,0.0067166197737110345,0.0068953663852395234,0.003007408115571498,0.0068953663852395234,0.004621621581620722,0.0037044840751380066,0.006895766188139123,0.0014870681350210642
2024-03-27,0.01047345746255406,0.0014701356499792232,0.0013582160254433915,0.002544976703120088,0.0013582160254433915,0.0011339362312861988,0.0009181801870562444,0.0013596478278686606,-0.0019667913651996434
2024-03-28,-0.01817853347839772,-0.007448365991843999,-0.007466211516969471,-0.0054967393937730615,-0.007466211516969471,-0.005163592833994541,-0.004148496864747083,-0.007467007619854147,-0.0033983618524924017
2024-03-29,-0.005662339885573745,-0.005018076723371864,-0.005153972164964596,-0.0022964979711763917,-0.005153972164964596,-0.003354180717841329,-0.002684483224828455,-0.0051533548390956755,-0.0015503391233048051
2024-04-01,0.03459374428314364,0.011048869110304867,0.011046956040969488,0.011041594492984863,0.011046956040969488,0.007058938544152932,0.0056384497350006535,0.011090210724694214,0.007390986645429303
2024-04-02,-0.018789659194712212,0.002014761470407523,0.0020151322841105357,0.002016171535123328,0.0020151322841105357,0.0013127750601275381,0.0010523692840042108,0.00132526451538772,0.0008045510537150551
2024-04-03,-0.025355689373820395,-0.010176855681391917,-0.010583174865687028,-0.010577320337268015,-0.010583174865687028,-0.007136244224500288,-0.005721427100586604,-0.011263533124506746,-0.007648281683657633
2024-04-04,-0.008219855618361208,-0.003672703248593954,-0.00556485485420102,-0.005395319098551359,-0.00556485485420102,-0.0037067522563257755,-0.002963973707292583,-0.0055718781423234305,-0.003584803762247765
2024-04-05,-0.013106533512048029,-0.0055897012386304686,-0.0057603256295467534,-0.003104162956225511,-0.0057603256295467534,-0.0038379399238721136,-0.003069275250468446,-0.005764465082719304,-0.002367494363821563
2024-04-08,-0.012518622436866956,-0.00452754891940845,-0.005080657196080095,-0.0034284227393980163,-0.005080657196080095,-0.003373678911285202,-0.002694410349281969,-0.005085173246665771,0.00042901218832081667
2024-04-09,-0.004851531747547743,-0.0030309925304136524,-0.0037511929388313503,-0.002122489300282749,-0.0037511929388313503,-0.0024958908838632033,-0.0019947458859594877,-0.0037541818040624044,-0.0014187047256683273
2024-04-11,0.00735721618502013,0.007565034076320428,0.007322895073847285,0.0002923296535595442,0.007322895073847285,0.004884568164326237,0.003908641448049717,0.007323133306152939,0.00018093675671130584
2024-04-12,0.021273740041610416,0.004440644931438203,0.004178975401148095,-0.004360114108786379,0.004178975401148095,0.0027645516984784227,0.0022063688079000084,0.004172655265006791,-0.003245031410882063
2024-04-15,-0.008446718830300844,-0.002826895060638957,-0.002685168786564308,-0.0036722824153630476,-0.002685168786564308,-0.0017680548208655455,-0.0014079066391944805,-0.0026857758466814767,-0.0038022849246972415
2024-04-16,-0.016685213583576008,-0.013296995241903009,-0.013204539726632663,-0.006574070040555606,-0.013204539726632663,-0.008817781108226933,-0.007057948008910433,-0.0132120558514492,-0.003928905591531433
2024-04-17,-0.022644492543500552,-0.015414215452743855,-0.015295246293084453,-0.010978633662115198,-0.015295246293084453,-0.01017595082288934,-0.008133937563387861,-0.01529790364427255,-0.008789458798015107
2024-04-18,0.01905199150200126,0.013801828862531904,0.01356875633278566,0.013302507039541996,0.01356875633278566,0.008978489615601862,0.0071607113316395675,0.013573068995066766,0.006919164413545753
2024-04-19,-0.01593543707259875,-0.01472534740000424,-0.015027040243095091,-0.01473834141342476,-0.015027040243095091,-0.009979971123125729,-0.007971058859656013,-0.015034025467968448,-0.006503839232825631
