date,A0_LEGACY,X_CAP15_ONLY,A_CURRENT,X_COOLDOWN5,B_EQUAL,C_CAP10,C_CAP08,D_BAND20,E_VOL_RISK
2023-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21,0.9,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.30000000000000004,0.24,0.44999999999999996,0.30000000000000004
2023-11-22,0.9001479165761275,0.4505023555336765,0.4505023555336765,0.4505023555336765,0.4505023555336765,0.3004263708708567,0.24037037867602373,0.4505023555336765,0.3004263708708567
2023-11-23,0.9000940760870051,0.4498843452033956,0.4498843452033956,0.4498843452033956,0.4498843452033956,0.29990187553534486,0.2399147742829075,0.4498843452033956,0.29990187553534486
2023-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-28,0.9,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.30000000000000004,0.24,0.44999999999999996,0.30000000000000004
2023-11-29,0.9,0.5946773535747466,0.5946773535747466,0.5946773535747466,0.5946773535747466,0.39549833682790053,0.3160950065491493,0.5946773535747466,0.39549833682790053
2023-11-30,0.9000000000000001,0.5954508538823493,0.5954508538823493,0.5954508538823493,0.5954508538823493,0.396265199537964,0.3167882844184629,0.5954508538823493,0.396265199537964
2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-04,0.9000000000000001,0.6,0.6,0.6,0.6,0.4,0.32,0.6,0.4
2023-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-08,0.9000000000000001,0.6,0.6,0.6,0.6,0.4,0.32,0.6,0.4
2023-12-11,0.9017332479752358,0.6042228032635598,0.6042228032635598,0.6042228032635598,0.6042228032635598,0.40423771579697454,0.323847630711072,0.6042228032635598,0.40423771579697454
2023-12-12,0.9028529276410582,0.6067863478106821,0.6067863478106821,0.6067863478106821,0.6067863478106821,0.4068249448519773,0.32620205957063886,0.6067863478106821,0.4068249448519773
2023-12-13,0.9023512188884134,0.6056942807959516,0.6056942807959516,0.6056942807959516,0.6056942807959516,0.40572143032162306,0.3251973422354241,0.6056942807959516,0.40572143032162306
2023-12-14,0.9025358361749352,0.6059923419452161,0.6059923419452161,0.6059923419452161,0.6059923419452161,0.40602241558984153,0.3254713069629064,0.6059923419452161,0.40602241558984153
2023-12-15,0.8995968412802162,0.6008105013333841,0.6008105013333841,0.6008105013333841,0.6008105013333841,0.4008110491303853,0.32073555006729687,0.6008105013333841,0.2995170285837563
2023-12-18,0.9008431040988589,0.6034507938316231,0.6034507938316231,0.6034507938316231,0.6034507938316231,0.40346074576507207,0.32314136665077653,0.6034507938316231,0.2996667206217887
2023-12-19,0.9023075647334978,0.6064361932721161,0.6064361932721161,0.6064361932721161,0.6064361932721161,0.4064708999074903,0.3258796314182581,0.6064361932721161,0.3017678940137459
2023-12-20,0.9032549025650953,0.6111518882452557,0.6111518882452557,0.6111518882452557,0.6111518882452557,0.41125649758113714,0.33024432956388317,0.6111518882452557,0.3051418249488824
2023-12-21,0.9030338773114611,0.6108407184828322,0.6108407184828322,0.6108407184828322,0.6108407184828322,0.4109395455945997,0.32172480388728963,0.6108407184828322,0.3041884174980482
2023-12-22,0.9026204364274303,0.6099750470840734,0.6099750470840734,0.6099750470840734,0.6099750470840734,0.4100586600907466,0.3209762144418224,0.6099750470840734,0.30404409658987197
2023-12-26,0.9037523906724884,0.6127150671574279,0.6127150671574279,0.6127150671574279,0.6127150671574279,0.40268061337786437,0.32346081285672157,0.6127150671574279,0.4060199087521803
2023-12-27,0.9037404531998527,0.6128352058578018,0.6128352058578018,0.6128352058578018,0.6128352058578018,0.40275709912672086,0.31526552051406265,0.6128352058578018,0.4060915870224556
2023-12-28,0.8732546317493106,0.5998685206189841,0.5998685206189841,0.5998685206189841,0.5998685206189841,0.3993208737037486,0.3227088301998241,0.6210635933594719,0.4143424211084834
2024-01-02,0.8825110023543752,0.5899448564763801,0.5899448564763801,0.5899448564763801,0.5899448564763801,0.38937027066841734,0.31487234699884914,0.5885908420313454,0.423331496601706
2024-01-03,0.881585667149781,0.5867957983448837,0.5867957983448837,0.5867957983448837,0.5867957983448837,0.38644353808226095,0.3121946366854425,0.5854411838899255,0.3154458230171716
2024-01-04,0.8800340390541654,0.5834349153602651,0.5834349153602651,0.5834349153602651,0.5834349153602651,0.38320724754164825,0.3092953577319183,0.5820683953607271,0.31167589470833856
2024-01-05,0.8777992273268177,0.5787567788407715,0.42734746142026936,0.42734746142026936,0.42734746142026936,0.2868827509039745,0.2303428587057178,0.4264506827495792,0.19471885941611417
2024-01-08,0.8763246610596873,0.5751011522629192,0.437277220741809,0.287277220741809,0.437277220741809,0.29415035859061267,0.23633174830352127,0.43638027985837746,0.19555402665590516
2024-01-09,0.8767467151201488,0.575928091222663,0.5883705749107182,0.2884223459180458,0.5883705749107182,0.3950756289226808,0.3171371261544609,0.5874725558272618,0.19643430014932023
2024-01-10,0.8780097286487156,0.5786646746796114,0.5910306467168782,0.29136186943937314,0.5910306467168782,0.3977118355378489,0.3195304057284705,0.5901331719075024,0.19869809473442426
2024-01-11,0.87684460271219,0.5761868559203462,0.5886022839645317,0.2886222956890468,0.5886022839645317,0.39530456905125766,0.31734468801289734,0.5877044115548703,0.29658809696451943
2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,0.8999999999999999,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.30000000000000004,0.24,0.44999999999999996,0.30000000000000004
2024-02-02,0.9000000000000001,0.5924473271617716,0.5924473271617716,0.5924473271617716,0.5924473271617716,0.395971508982669,0.3171016601447813,0.6084753643633058,0.40722834726389956
2024-02-05,0.8984559704938169,0.5885403581566051,0.5885403581566051,0.5885403581566051,0.5885403581566051,0.3921119921006557,0.3136111622157774,0.6046578057879154,0.4033728838037142
2024-02-06,0.8976297928206103,0.5844127818921097,0.5844127818921097,0.5844127818921097,0.5844127818921097,0.3880663856061819,0.3099638165431393,0.6003249556195205,0.29367645864509073
2024-02-07,0.898757683135353,0.5875593836663764,0.5875593836663764,0.5875593836663764,0.5875593836663764,0.39115747149374686,0.3127531496901278,0.6035213355454755,0.29540324371323223
2024-02-08,0.8988595145423288,0.5873915990737484,0.5873915990737484,0.5873915990737484,0.5873915990737484,0.39099512506149803,0.31260754977595195,0.6032790806386791,0.29610856329310176
2024-02-13,0.8999999999999999,0.4406809990203228,0.4406809990203228,0.4406809990203228,0.4406809990203228,0.29498750874449997,0.23637720036162507,0.4565106132853447,0.19811419233400454
2024-02-14,0.9008797669598401,0.4422665927091176,0.4422665927091176,0.4422665927091176,0.4422665927091176,0.2963276960706933,0.2375412026752301,0.458080750058796,0.19937823603593763
2024-02-15,0.9005358341868186,0.44023349212149876,0.44023349212149876,0.44023349212149876,0.44023349212149876,0.29461851075759016,0.23605992311359783,0.45585686904438777,0.19971068528258085
2024-02-16,0.9021518257626739,0.4442445487291992,0.4442445487291992,0.4442445487291992,0.4442445487291992,0.29800998566583103,0.23900599607054462,0.4598737560529715,0.3025047802095376
2024-02-19,0.9029780014742326,0.4467500093743664,0.4467500093743664,0.4467500093743664,0.4467500093743664,0.30013425174955755,0.24085332876359922,0.4624381386969793,0.3046591709098437
2024-02-20,0.903069967666809,0.4462928453077437,0.4462928453077437,0.4462928453077437,0.4462928453077437,0.2997496838612057,0.24051995789891,0.4618868311303056,0.3042464755502397
2024-02-21,0.9048912659589273,0.4503744024455353,0.4503744024455353,0.4503744024455353,0.4503744024455353,0.30322862832151143,0.23537866722846046,0.46590441729039184,0.30773104637499005
2024-02-22,0.9052312856383266,0.4522129227525498,0.4522129227525498,0.4522129227525498,0.4522129227525498,0.30479476090280144,0.23674731295652562,0.4678660974134737,0.3093412224110793
2024-02-23,0.9056016289229466,0.45276562594535474,0.45276562594535474,0.45276562594535474,0.45276562594535474,0.3052711406983715,0.23714755319182124,0.4683403499639367,0.3097993021872133
2024-02-26,0.9000000000000001,0.5947817596128389,0.5947817596128389,0.5947817596128389,0.5947817596128389,0.39846970318364394,0.3114812929524355,0.6103100151471511,0.4029401987423402
2024-02-27,0.8980025470510222,0.5904792932568155,0.43862306461986306,0.43862306461986306,0.43862306461986306,0.29248529822870567,0.23387712193917337,0.4540671316459507,0.2964931070517856
2024-02-28,0.8986104289818309,0.5928326203628604,0.5915332408119598,0.44153324081195977,0.5915332408119598,0.3949365554119363,0.3160009773093241,0.6072705213049505,0.2990440408218488
2024-02-29,0.8997882715374734,0.5964557786175616,0.5951626571425774,0.4455728052992618,0.5951626571425774,0.398541794285968,0.31926689916236756,0.6111117187262958,0.30259614002332424
2024-03-04,0.8863187130338778,0.5944112441918032,0.5931202673108501,0.4440130400951027,0.5931202673108501,0.3965189469303435,0.3174355196311686,0.6092094621523706,0.30131317174695466
2024-03-05,0.8870818407590866,0.59626953876861,0.5949769372155767,0.44547217130808725,0.5949769372155767,0.39835153793317757,0.3190927509071213,0.6108554806252988,0.30246981459073286
2024-03-06,0.8878837794173275,0.5999090423180875,0.598628974863548,0.45032779386908534,0.598628974863548,0.40198700204468607,0.3223895098258779,0.6145638890973386,0.3066447938292941
2024-03-07,0.8866543626395941,0.597145557460786,0.5958684614676376,0.5982243582017565,0.5958684614676376,0.3992361347380189,0.31989326993460676,0.6118703937173774,0.4048506009414654
2024-03-08,0.8886550280402918,0.603300524838271,0.6020427049741939,0.6043612512167121,0.6020427049741939,0.40541184544818254,0.3255046773404531,0.6179071936498874,0.4110142005816856
2024-03-11,0.874941319175013,0.6035964742901188,0.6023480198577315,0.6046480627228658,0.6023480198577315,0.4057048855721903,0.3257669214286072,0.6180890384650172,0.4112460293348399
2024-03-12,0.8745974645488338,0.6028696967714215,0.6016244958217692,0.6039179964531447,0.6016244958217692,0.40498124218201836,0.3251090687661201,0.6173902121778789,0.4105201034215806
2024-03-13,0.8743338412137616,0.6021844378488891,0.600943871649393,0.6032281009986414,0.600943871649393,0.4043041413088271,0.3244947007298376,0.616727655069904,0.40983800443354773
2024-03-14,0.8758355861595896,0.6047100226779978,0.6034656591077573,0.6057577561995844,0.6034656591077573,0.4068459971140037,0.32681145190903343,0.6192761286264605,0.4124246974737559
2024-03-15,0.8739707517256827,0.6000752096679318,0.5988174028749006,0.6011354878228532,0.5988174028749006,0.4021720562984137,0.32255602442307946,0.6146423821981817,0.40772360562421384
2024-03-18,0.8739051116043851,0.6011947201374379,0.5999481866708085,0.6022440983989763,0.5999481866708085,0.40330504117926136,0.3235855992127189,0.615878453036935,0.40888837150412877
2024-03-19,0.8719516309067616,0.5978806531437025,0.5966439520497896,0.598919953967765,0.5966439520497896,0.40000091892147027,0.3205834418225624,0.6125224704171035,0.3114583510944286
2024-03-20,0.8717490049832742,0.5960740459619782,0.5948211625724065,0.5971289781293734,0.5948211625724065,0.3981823825273537,0.31893366681438673,0.6105999809584709,0.3082720665647092
2024-03-21,0.8744849886149355,0.6006462102406572,0.5993821079527762,0.6017127344059668,0.5993821079527762,0.40272950098003624,0.3230608497149212,0.6149810445574251,0.31058250754519195
2024-03-22,0.875410743128231,0.6008877337921054,0.45490881393313076,0.4574810795969099,0.45490881393313076,0.30572210535358124,0.24528688368845297,0.4548577811573836,0.2073362243075237
2024-03-25,0.8755169095548831,0.6013832446927584,0.6065582266735179,0.4591235301162181,0.6065582266735179,0.3969874011512376,0.3182200286546606,0.6065064432637108,0.20880624782592067
2024-03-26,0.8766141011381315,0.6040427390611249,0.6092525733443979,0.4607452891101085,0.6092525733443979,0.3997614764657237,0.320736350028799,0.6092012997274192,0.20998105981792856
2024-03-27,0.8778929837784077,0.6046239954206034,0.6097825729072824,0.46211419595035386,0.6097825729072824,0.4004413377556242,0.32135946432279117,0.6097319268653434,0.3085153954615558
2024-03-28,0.8756321588137678,0.6016569908985232,0.6068472110263184,0.45914123627733205,0.6068472110263184,0.39732939212353413,0.31853239811293593,0.606795868620172,0.30615746746736017
2024-03-29,0.9,0.6082113504562491,0.6078618608690474,0.6068823824004527,0.6078618608690474,0.3969927270593141,0.3179214819256355,0.6078169632095168,0.40958942175332425
2024-04-01,0.9033437032143583,0.5966384919317644,0.5964795745392202,0.5960341889997718,0.5964795745392202,0.4012194819377516,0.3217457842288137,0.6121186491268789,0.4139211229070862
2024-04-02,0.9014927862395791,0.5974495350983429,0.5972910862723719,0.5968470145732891,0.5972910862723719,0.40200451549587735,0.32245880776816604,0.6126320141728927,0.4143922742199262
2024-04-03,0.8989300889704747,0.5933107169576521,0.4547084054798146,0.45426313890657855,0.4547084054798146,0.30475722037977443,0.24422507939752164,0.45534382586718436,0.30635985664685883
2024-04-04,0.8980924234044422,0.5918115619552065,0.6017520580286195,0.45130274211177146,0.6017520580286195,0.4022510791188507,0.3220482619344005,0.6023870565096491,0.30386434693873
2024-04-05,0.8967390300411905,0.5895170850973385,0.5994447292363899,0.4495941927941517,0.5994447292363899,0.39994811603699437,0.3199610351702945,0.6000817416735846,0.20043222818022008
2024-04-08,0.8954299571566273,0.5876501509840079,0.44697823527962055,0.29799446174316235,0.44697823527962055,0.29809003828948955,0.23842561600103945,0.4474130547238556,0.20077510540121235
2024-04-09,0.8949201589718521,0.5863965219314289,0.5949920321842032,0.29650129326535535,0.5949920321842032,0.3964148788886136,0.316973770982898,0.5954267498046111,0.1996396303625701
2024-04-11,0.8673835363417989,0.6061328516481735,0.597936302454333,0.2967068866975179,0.597936302454333,0.399348800614994,0.3196330813211281,0.5983679548115488,0.19978441877450687
2024-04-12,0.8701460162357668,0.60787414334601,0.5996095244027081,0.44374938164375016,0.5996095244027081,0.40100475393987,0.321130916890748,0.600036863100541,0.20244732402496826
2024-04-15,0.8690398325231203,0.6067625022058376,0.598531513754653,0.441699143224933,0.598531513754653,0.3999438217210738,0.32017378504922034,0.5989597589074673,0.1994032269841689
2024-04-16,0.8999999999999999,0.7515328216191232,0.7432304771735959,0.5881021145556207,0.7432304771735959,0.4946758178644315,0.3954049313941556,0.7436612825060994,0.29803704715292456
2024-04-17,0.8976830853900407,0.7476429354552078,0.739242121194402,0.7336024671591677,0.739242121194402,0.48948079958688684,0.39044686424636826,0.739678915641003,0.2918124619661079
2024-04-18,0.8995959818898422,0.7510785072976909,0.7427329155754054,0.7370997002473253,0.7427329155754054,0.49402370251955574,0.3947806651952321,0.743164955421419,0.29667885659286486
2024-04-19,0.8569766557118175,0.6028774499785943,0.44759446236285233,0.4426203286474393,0.44759446236285233,0.29602222292861247,0.23606756598603582,0.4476023276620597,0.2920746237569424
2024-04-22,0.8824387193417176,0.6008846348337644,0.2995209114609103,0.30137935999142207,0.2995209114609103,0.19782035320885727,0.15766862790048125,0.29952604811560346,0.1998452439776107
2024-04-23,0.884185119295728,0.6035902376010287,0.4514446942519374,0.30334086760418477,0.4514446942519374,0.29927026313323996,0.2388803692411295,0.4514498850018069,0.2013333131787674
2024-04-24,0.8858938874324807,0.6107518291645795,0.6082034044123545,0.30309582035265537,0.6082034044123545,0.4050558558533116,0.32391814265492314,0.608208504665599,0.3011495537974149
2024-04-25,0.8840513724466355,0.6052129294494097,0.6026247728000445,0.30111759167721963,0.6026247728000445,0.39942912925812046,0.3188103051761128,0.6026299237151094,0.29777594658388884
2024-04-26,0.8837461146290154,0.6052027266991866,0.6026394786368452,0.30002870989894737,0.6026394786368452,0.39944850925488135,0.3188295205968819,0.6026446161087419,0.2974088141016895
2024-04-29,0.8854386478137437,0.6076789558217649,0.6050656917792541,0.45443467123337333,0.6050656917792541,0.4018736846314691,0.32102315101887835,0.6050708485920904,0.30035163789113256
2024-04-30,0.8845538279871126,0.6065122238986083,0.6039362758037538,0.6041845742224098,0.6039362758037538,0.4007370636701212,0.31999225786207536,0.6039414333793983,0.40012244739810954
2024-05-02,0.8839293463039777,0.6056245089869465,0.6030791439956509,0.6033502943487139,0.6030791439956509,0.3998749339712474,0.3192104936538886,0.6030843027438126,0.3992720481224946
2024-05-03,0.8833477090430302,0.603933033783866,0.45225959152563533,0.6016847978684616,0.45225959152563533,0.298917976159211,0.23831504193000413,0.45226475869737837,0.39760152646603475
2024-05-07,0.8849331841947865,0.6101717810917231,0.6069698266309732,0.6079785498511228,0.6069698266309732,0.40292259366810834,0.3217905816510408,0.6069749645037147,0.40390018366836644
